movie,character,dialog
The Return of the King,GANDALF,his
The Return of the King,GANDALF,sauron
The Return of the King,GOLLUM,full
The Return of the King,GOLLUM,of
The Return of the King,GOLLUM,enemies
The Return of the King,GOLLUM,dead
The Return of the King,GOLLUM,city
The Return of the King,GOLLUM,very
The Return of the King,GOLLUM,nasty
The Return of the King,GOLLUM,place
The Return of the King,GOLLUM,the
The Return of the King,GOLLUM,will
The Return of the King,GOLLUM,see
The Return of the King,GOLLUM,quick
The Return of the King,GOLLUM,they
The Return of the King,GOLLUM,will
The Return of the King,GOLLUM,see
The Return of the King,GOLLUM,they
The Return of the King,GOLLUM,quick
The Return of the King,GOLLUM,have
The Return of the King,GOLLUM,found
The Return of the King,GOLLUM,it
The Return of the King,GOLLUM,the
The Return of the King,GOLLUM,way
The Return of the King,GOLLUM,into
The Return of the King,GOLLUM,mordor
The Return of the King,GOLLUM,away
The Return of the King,GOLLUM,come
The Return of the King,GOLLUM,away
The Return of the King,GOLLUM,look
The Return of the King,GOLLUM,we
The Return of the King,GOLLUM,come
The Return of the King,GOLLUM,secret
The Return of the King,GOLLUM,stair
The Return of the King,GOLLUM,climb
The Return of the King,GOLLUM,the
The Return of the King,SAM,mr
The Return of the King,SAM,frodo
The Return of the King,SAM,no
The Return of the King,GOLLUM,that
The Return of the King,GOLLUM,way
The Return of the King,GOLLUM,not
The Return of the King,GOLLUM,it
The Return of the King,GOLLUM,doing
The Return of the King,GOLLUM,whats
The Return of the King,SAM,no
The Return of the King,FRODO,calling
The Return of the King,FRODO,me
The Return of the King,FRODO,theyre
The Fellowship of the Ring,FRODO,it
The Fellowship of the Ring,FRODO,out
The Fellowship of the Ring,FRODO,it
The Fellowship of the Ring,FRODO,out
The Fellowship of the Ring,FRODO,you
The Fellowship of the Ring,FRODO,fools
The Fellowship of the Ring,FRODO,put
The Fellowship of the Ring,FRODO,put
The Fellowship of the Ring,PIPPIN,on
The Fellowship of the Ring,PIPPIN,my
The Fellowship of the Ring,PIPPIN,tomatoes
The Fellowship of the Ring,PIPPIN,thats
The Fellowship of the Ring,PIPPIN,nice
The Fellowship of the Ring,PIPPIN,thats
The Fellowship of the Ring,PIPPIN,nice
The Fellowship of the Ring,PIPPIN,ash
The Fellowship of the Ring,PIPPIN,well
The Fellowship of the Ring,FRODO,go
The Fellowship of the Ring,SAM,you
The Fellowship of the Ring,SAM,devils
The Fellowship of the Ring,SAM,backl
The Fellowship of the Ring,SAM,frodo
The Fellowship of the Ring,FRODO,sam
The Fellowship of the Ring,FRODO,oh
The Fellowship of the Ring,SAM,help
The Fellowship of the Ring,SAM,him
The Fellowship of the Ring,SAM,strider
The Fellowship of the Ring,SAM,strider
The Fellowship of the Ring,STRIDER,morgul
The Fellowship of the Ring,STRIDER,blade
The Fellowship of the Ring,STRIDER,this
The Fellowship of the Ring,STRIDER,is
The Fellowship of the Ring,STRIDER,beyond
The Fellowship of the Ring,STRIDER,my
The Fellowship of the Ring,STRIDER,skill
The Fellowship of the Ring,STRIDER,to
The Fellowship of the Ring,STRIDER,heal
The Fellowship of the Ring,STRIDER,he
The Fellowship of the Ring,STRIDER,needs
The Fellowship of the Ring,STRIDER,elvish
The Fellowship of the Ring,STRIDER,medicine
The Fellowship of the Ring,STRIDER,hes
The Fellowship of the Ring,STRIDER,been
The Fellowship of the Ring,STRIDER,stabbed
The Fellowship of the Ring,STRIDER,by
The Fellowship of the Ring,STRIDER,hurry
The Fellowship of the Ring,SAM,never
The Fellowship of the Ring,SAM,make
The Fellowship of the Ring,SAM,it
The Fellowship of the Ring,SAM,six
The Fellowship of the Ring,SAM,days
The Fellowship of the Ring,SAM,from
The Fellowship of the Ring,SAM,rivendell
The Fellowship of the Ring,SAM,hell
The Fellowship of the Ring,SAM,its
The Fellowship of the Ring,STRIDER,frodo
The Fellowship of the Ring,STRIDER,frodo
The Fellowship of the Ring,FRODO VOICE,gandalf
The Fellowship of the Ring,SAM,athelas
The Fellowship of the Ring,STRIDER,kingsfoil
The Fellowship of the Ring,SAM,aye
The Fellowship of the Ring,SAM,its
The Fellowship of the Ring,SAM,weed
The Fellowship of the Ring,SAM,kingsfoil
The Fellowship of the Ring,STRIDER,poison
The Fellowship of the Ring,STRIDER,hurry
The Fellowship of the Ring,STRIDER,may
The Fellowship of the Ring,STRIDER,help
The Fellowship of the Ring,STRIDER,to
The Fellowship of the Ring,STRIDER,slow
The Fellowship of the Ring,STRIDER,the
The Fellowship of the Ring,STRIDER,it
The Fellowship of the Ring,ARWEN,off
The Fellowship of the Ring,ARWEN,his
The Fellowship of the Ring,ARWEN,guard
The Fellowship of the Ring,ARWEN,this
The Fellowship of the Ring,ARWEN,ranger
The Fellowship of the Ring,ARWEN,caught
The Fellowship of the Ring,ARWEN,whats
The Fellowship of the Ring,ARWEN,lasto
The Fellowship of the Ring,ARWEN,beth
The Fellowship of the Ring,ARWEN,nin
The Fellowship of the Ring,ARWEN,tolo
The Fellowship of the Ring,ARWEN,dan
The Fellowship of the Ring,ARWEN,na
The Fellowship of the Ring,ARWEN,galad
The Fellowship of the Ring,ARWEN,im
The Fellowship of the Ring,ARWEN,arwen
The Fellowship of the Ring,ARWEN,telin
The Fellowship of the Ring,ARWEN,le
The Fellowship of the Ring,ARWEN,thaed
The Fellowship of the Ring,ARWEN,frodo
The Fellowship of the Ring,MERRY,is
The Fellowship of the Ring,MERRY,she
The Fellowship of the Ring,MERRY,who
The Fellowship of the Ring,ARWEN,frodo
The Fellowship of the Ring,SAM,an
The Fellowship of the Ring,SAM,elf
The Fellowship of the Ring,SAM,shes
The Fellowship of the Ring,ARWEN,fading
The Fellowship of the Ring,ARWEN,hes
The Fellowship of the Ring,ARWEN,must
The Fellowship of the Ring,ARWEN,get
The Fellowship of the Ring,ARWEN,him
The Fellowship of the Ring,ARWEN,to
The Fellowship of the Ring,ARWEN,my
The Fellowship of the Ring,ARWEN,father
The Fellowship of the Ring,ARWEN,not
The Fellowship of the Ring,ARWEN,going
The Fellowship of the Ring,ARWEN,to
The Fellowship of the Ring,ARWEN,last
The Fellowship of the Ring,ARWEN,we
The Fellowship of the Ring,ARWEN,hes
The Fellowship of the Ring,ARWEN,two
The Fellowship of the Ring,ARWEN,days
The Fellowship of the Ring,ARWEN,there
The Fellowship of the Ring,ARWEN,are
The Fellowship of the Ring,ARWEN,five
The Fellowship of the Ring,ARWEN,wraiths
The Fellowship of the Ring,ARWEN,behind
The Fellowship of the Ring,ARWEN,you
The Fellowship of the Ring,ARWEN,where
The Fellowship of the Ring,ARWEN,the
The Fellowship of the Ring,ARWEN,other
The Fellowship of the Ring,ARWEN,four
The Fellowship of the Ring,ARWEN,are
The Fellowship of the Ring,ARWEN,i
The Fellowship of the Ring,ARWEN,do
The Fellowship of the Ring,ARWEN,not
The Fellowship of the Ring,ARWEN,know
The Fellowship of the Ring,ARWEN,been
The Fellowship of the Ring,ARWEN,looking
The Fellowship of the Ring,ARWEN,for
The Fellowship of the Ring,ARWEN,you
The Fellowship of the Ring,ARWEN,for
The Fellowship of the Ring,ARWEN,ive
The Fellowship of the Ring,STRIDER,ad
The Fellowship of the Ring,STRIDER,tolthathon
The Fellowship of the Ring,STRIDER,dartho
The Fellowship of the Ring,STRIDER,guin
The Fellowship of the Ring,STRIDER,perian
The Fellowship of the Ring,STRIDER,rych
The Fellowship of the Ring,STRIDER,le
The Fellowship of the Ring,ARWEN,mabathon
The Fellowship of the Ring,ARWEN,rochon
The Fellowship of the Ring,ARWEN,ellint
The Fellowship of the Ring,ARWEN,im
The Fellowship of the Ring,ARWEN,hon
The Fellowship of the Ring,STRIDER,i
The Fellowship of the Ring,STRIDER,ven
The Fellowship of the Ring,STRIDER,andelu
The Fellowship of the Ring,GALADRIEL VOICE OVER,ne
The Fellowship of the Ring,GALADRIEL VOICE OVER,nen
The Fellowship of the Ring,GALADRIEL VOICE OVER,han
The Fellowship of the Ring,GALADRIEL VOICE OVER,mathon
The Fellowship of the Ring,GALADRIEL VOICE OVER,ne
The Fellowship of the Ring,GALADRIEL VOICE OVER,chae
The Fellowship of the Ring,GALADRIEL VOICE OVER,han
The Fellowship of the Ring,GALADRIEL VOICE OVER,noston
The Fellowship of the Ring,GALADRIEL VOICE OVER,ned
The Fellowship of the Ring,GALADRIEL VOICE OVER,gwilith
The Fellowship of the Ring,GALADRIEL VOICE OVER,much
The Fellowship of the Ring,GALADRIEL VOICE OVER,that
The Fellowship of the Ring,GALADRIEL VOICE OVER,once
The Fellowship of the Ring,GALADRIEL VOICE OVER,was
The Fellowship of the Ring,GALADRIEL VOICE OVER,is
The Fellowship of the Ring,GALADRIEL VOICE OVER,lost
The Fellowship of the Ring,GALADRIEL VOICE OVER,for
The Fellowship of the Ring,GALADRIEL VOICE OVER,none
The Fellowship of the Ring,GALADRIEL VOICE OVER,now
The Fellowship of the Ring,GALADRIEL VOICE OVER,live
The Fellowship of the Ring,GALADRIEL VOICE OVER,who
The Fellowship of the Ring,GALADRIEL VOICE OVER,remember
The Fellowship of the Ring,GALADRIEL VOICE OVER,it
The Fellowship of the Ring,GALADRIEL VOICE OVER,amar
The Fellowship of the Ring,GALADRIEL VOICE OVER,prestar
The Fellowship of the Ring,GALADRIEL VOICE OVER,aen
The Fellowship of the Ring,GALADRIEL VOICE OVER,han
The Fellowship of the Ring,GALADRIEL VOICE OVER,mathon
The Fellowship of the Ring,GALADRIEL VOICE OVER,i
The Fellowship of the Ring,GALADRIEL VOICE OVER,the
The Fellowship of the Ring,GALADRIEL VOICE OVER,great
The Fellowship of the Ring,GALADRIEL VOICE OVER,rings
The Fellowship of the Ring,GALADRIEL VOICE OVER,began
The Fellowship of the Ring,GALADRIEL VOICE OVER,with
The Fellowship of the Ring,GALADRIEL VOICE OVER,the
The Fellowship of the Ring,GALADRIEL VOICE OVER,forging
The Fellowship of the Ring,GALADRIEL VOICE OVER,of
The Fellowship of the Ring,GALADRIEL VOICE OVER,it
The Fellowship of the Ring,GALADRIEL VOICE OVER,immortal
The Fellowship of the Ring,GALADRIEL VOICE OVER,wisest
The Fellowship of the Ring,GALADRIEL VOICE OVER,and
The Fellowship of the Ring,GALADRIEL VOICE OVER,fairest
The Fellowship of the Ring,GALADRIEL VOICE OVER,of
The Fellowship of the Ring,GALADRIEL VOICE OVER,all
The Fellowship of the Ring,GALADRIEL VOICE OVER,beings
The Fellowship of the Ring,GALADRIEL VOICE OVER,seven
The Fellowship of the Ring,GALADRIEL VOICE OVER,to
The Fellowship of the Ring,GALADRIEL VOICE OVER,the
The Fellowship of the Ring,GALADRIEL VOICE OVER,dwarf
The Fellowship of the Ring,GALADRIEL VOICE OVER,lords
The Fellowship of the Ring,GALADRIEL VOICE OVER,great
The Fellowship of the Ring,GALADRIEL VOICE OVER,miners
The Fellowship of the Ring,GALADRIEL VOICE OVER,and
The Fellowship of the Ring,GALADRIEL VOICE OVER,craftsmen
The Fellowship of the Ring,GALADRIEL VOICE OVER,of
The Fellowship of the Ring,GALADRIEL VOICE OVER,the
The Fellowship of the Ring,GALADRIEL VOICE OVER,mountain
The Fellowship of the Ring,GALADRIEL VOICE OVER,halls
The Fellowship of the Ring,GALADRIEL VOICE OVER,and
The Fellowship of the Ring,GALADRIEL VOICE OVER,nine
The Fellowship of the Ring,GALADRIEL VOICE OVER,nine
The Fellowship of the Ring,GALADRIEL VOICE OVER,rings
The Fellowship of the Ring,GALADRIEL VOICE OVER,were
The Fellowship of the Ring,GALADRIEL VOICE OVER,gifted
The Fellowship of the Ring,GALADRIEL VOICE OVER,to
The Fellowship of the Ring,GALADRIEL VOICE OVER,the
The Fellowship of the Ring,GALADRIEL VOICE OVER,race
The Fellowship of the Ring,GALADRIEL VOICE OVER,of
The Fellowship of the Ring,GALADRIEL VOICE OVER,men
The Fellowship of the Ring,GALADRIEL VOICE OVER,who
The Fellowship of the Ring,GALADRIEL VOICE OVER,above
The Fellowship of the Ring,GALADRIEL VOICE OVER,all
The Fellowship of the Ring,GALADRIEL VOICE OVER,else
The Fellowship of the Ring,GALADRIEL VOICE OVER,desire
The Fellowship of the Ring,GALADRIEL VOICE OVER,power
The Fellowship of the Ring,GALADRIEL VOICE OVER,were
The Fellowship of the Ring,GALADRIEL VOICE OVER,given
The Fellowship of the Ring,GALADRIEL VOICE OVER,to
The Fellowship of the Ring,GALADRIEL VOICE OVER,the
The Fellowship of the Ring,GALADRIEL VOICE OVER,elves
The Fellowship of the Ring,GALADRIEL VOICE OVER,three
The Return of the King,THEODEN,their
The Return of the King,THEODEN,blood
The Return of the King,THEODEN,to
The Return of the King,THEODEN,defend
The Return of the King,THEODEN,this
The Return of the King,THEODEN,country
The Return of the King,THEODEN,we
The Return of the King,THEODEN,remember
The Return of the King,THEODEN,those
The Return of the King,THEODEN,who
The Return of the King,THEODEN,gave
The Return of the King,THEODEN,tonight
The Return of the King,THEODEN,the
The Return of the King,THEODEN,victorious
The Return of the King,THEODEN,dead
The Return of the King,THEODEN,hail
The Return of the King,PEOPLE,hail
The Return of the King,EOMER,pauses
The Return of the King,EOMER,no
The Return of the King,EOMER,spills
The Return of the King,EOMER,no
The Fellowship of the Ring,FRODO,better
The Fellowship of the Ring,FRODO,than
The Fellowship of the Ring,FRODO,it
The Fellowship of the Ring,FRODO,was
The Fellowship of the Ring,GANDALF,its
The Fellowship of the Ring,GANDALF,power
The Fellowship of the Ring,GANDALF,growing
The Fellowship of the Ring,GANDALF,dont
The Fellowship of the Ring,GANDALF,you
The Fellowship of the Ring,GANDALF,ive
The Fellowship of the Ring,GANDALF,felt
The Fellowship of the Ring,GANDALF,it
The Fellowship of the Ring,GANDALF,too
The Fellowship of the Ring,GANDALF,you
The Fellowship of the Ring,GANDALF,must
The Fellowship of the Ring,GANDALF,be
The Fellowship of the Ring,GANDALF,careful
The Fellowship of the Ring,GANDALF,now
The Fellowship of the Ring,GANDALF,evil
The Fellowship of the Ring,GANDALF,will
The Fellowship of the Ring,GANDALF,be
The Fellowship of the Ring,GANDALF,drawn
The Fellowship of the Ring,GANDALF,to
The Fellowship of the Ring,GANDALF,you
The Fellowship of the Ring,GANDALF,from
The Fellowship of the Ring,GANDALF,outside
The Fellowship of the Ring,GANDALF,the
The Fellowship of the Ring,GANDALF,fellowship
The Fellowship of the Ring,GANDALF,and
The Fellowship of the Ring,GANDALF,i
The Fellowship of the Ring,GANDALF,fear
The Fellowship of the Ring,GANDALF,from
The Fellowship of the Ring,GANDALF,within
The Fellowship of the Ring,GANDALF,the
The Fellowship of the Ring,GANDALF,ring
The Fellowship of the Ring,GANDALF,you
The Fellowship of the Ring,GANDALF,feel
The Fellowship of the Ring,GANDALF,and
The Fellowship of the Ring,FRODO,then
The Fellowship of the Ring,FRODO,do
The Fellowship of the Ring,FRODO,i
The Fellowship of the Ring,FRODO,trust
The Fellowship of the Ring,FRODO,who
The Fellowship of the Ring,GANDALF,your
The Fellowship of the Ring,GANDALF,own
The Fellowship of the Ring,GANDALF,strength
The Fellowship of the Ring,GANDALF,must
The Fellowship of the Ring,GANDALF,trust
The Fellowship of the Ring,GANDALF,to
The Fellowship of the Ring,GANDALF,yourself
The Fellowship of the Ring,GANDALF,trust
The Fellowship of the Ring,GANDALF,you
The Fellowship of the Ring,FRODO,do
The Fellowship of the Ring,FRODO,you
The Fellowship of the Ring,FRODO,mean
The Fellowship of the Ring,FRODO,what
The Fellowship of the Ring,GANDALF,world
The Fellowship of the Ring,GANDALF,for
The Fellowship of the Ring,GANDALF,good
The Fellowship of the Ring,GANDALF,or
The Fellowship of the Ring,GANDALF,for
The Fellowship of the Ring,GANDALF,evil
The Fellowship of the Ring,GANDALF,some
The Fellowship of the Ring,GANDALF,are
The Fellowship of the Ring,GANDALF,greater
The Fellowship of the Ring,GANDALF,than
The Fellowship of the Ring,GANDALF,i
The Fellowship of the Ring,GANDALF,am
The Fellowship of the Ring,GANDALF,and
The Fellowship of the Ring,GANDALF,against
The Fellowship of the Ring,GANDALF,some
The Fellowship of the Ring,GANDALF,i
The Fellowship of the Ring,GANDALF,have
The Fellowship of the Ring,GANDALF,not
The Fellowship of the Ring,GANDALF,yet
The Fellowship of the Ring,GANDALF,been
The Fellowship of the Ring,GANDALF,tested
The Fellowship of the Ring,GANDALF,are
The Fellowship of the Ring,GANDALF,many
The Fellowship of the Ring,GANDALF,powers
The Fellowship of the Ring,GANDALF,in
The Fellowship of the Ring,GANDALF,this
The Fellowship of the Ring,GANDALF,there
The Fellowship of the Ring,GIMLI,ah
The Fellowship of the Ring,GIMLI,the
The Fellowship of the Ring,GIMLI,walls
The Fellowship of the Ring,GIMLI,of
The Fellowship of the Ring,GIMLI,moria
The Fellowship of the Ring,GIMLI,doors
The Fellowship of the Ring,GIMLI,are
The Fellowship of the Ring,GIMLI,invisible
The Fellowship of the Ring,GIMLI,when
The Fellowship of the Ring,GIMLI,closed
The Fellowship of the Ring,GIMLI,dwarf
The Fellowship of the Ring,GANDALF,find
The Fellowship of the Ring,GANDALF,them
The Fellowship of the Ring,GANDALF,if
The Fellowship of the Ring,GANDALF,their
The Fellowship of the Ring,GANDALF,secrets
The Fellowship of the Ring,GANDALF,are
The Fellowship of the Ring,GANDALF,forgotten
The Fellowship of the Ring,GANDALF,gimli
The Fellowship of the Ring,GANDALF,their
The Fellowship of the Ring,GANDALF,own
The Fellowship of the Ring,GANDALF,masters
The Fellowship of the Ring,GANDALF,cannot
The Fellowship of the Ring,GANDALF,yes
The Fellowship of the Ring,LEGOLAS,doesnt
The Fellowship of the Ring,LEGOLAS,that
The Fellowship of the Ring,LEGOLAS,surprise
The Fellowship of the Ring,LEGOLAS,me
The Fellowship of the Ring,LEGOLAS,why
The Fellowship of the Ring,GIMLI,ach
The Fellowship of the Ring,GANDALF,reads
The Fellowship of the Ring,GANDALF,thedoorsofdurinlordofmoriaspeakfriendandenter
The Fellowship of the Ring,GANDALF,it
The Fellowship of the Ring,MERRY,do
The Fellowship of the Ring,MERRY,you
The Fellowship of the Ring,MERRY,suppose
The Fellowship of the Ring,MERRY,that
The Fellowship of the Ring,MERRY,means
The Fellowship of the Ring,MERRY,what
The Fellowship of the Ring,GANDALF,are
The Fellowship of the Ring,GANDALF,friend
The Fellowship of the Ring,GANDALF,you
The Fellowship of the Ring,GANDALF,speak
The Fellowship of the Ring,GANDALF,the
The Fellowship of the Ring,GANDALF,password
The Fellowship of the Ring,GANDALF,and
The Fellowship of the Ring,GANDALF,the
The Fellowship of the Ring,GANDALF,doors
The Fellowship of the Ring,GANDALF,will
The Fellowship of the Ring,GANDALF,open
The Fellowship of the Ring,GANDALF,annon
The Fellowship of the Ring,GANDALF,edhellen
The Fellowship of the Ring,GANDALF,edro
The Fellowship of the Ring,GANDALF,hi
The Fellowship of the Ring,GANDALF,ammen
The Fellowship of the Ring,GANDALF,its
The Fellowship of the Ring,GANDALF,quite
The Fellowship of the Ring,GANDALF,simple
The Fellowship of the Ring,GANDALF,if
The Fellowship of the Ring,GANDALF,you
The Fellowship of the Ring,GANDALF,oh
The Fellowship of the Ring,GANDALF,nogothrim
The Fellowship of the Ring,GANDALF,lasto
The Fellowship of the Ring,GANDALF,beth
The Fellowship of the Ring,GANDALF,lammen
The Fellowship of the Ring,GANDALF,fennas
The Two Towers,FRODO,i
The Two Towers,FRODO,can
The Two Towers,FRODO,trust
The Two Towers,FRODO,no
The Two Towers,FRODO,promise
The Two Towers,FRODO,you
The Two Towers,FRODO,can
The Two Towers,FRODO,makethat
The Two Towers,FRODO,theres
The Two Towers,GOLLUM,the
The Two Towers,GOLLUM,precious
The Two Towers,GOLLUM,we
The Two Towers,GOLLUM,will
The Two Towers,GOLLUM,swear
The Two Towers,GOLLUM,onon
The Two Towers,GOLLUM,the
The Two Towers,GOLLUM,preciousgollum
The Two Towers,GOLLUM,gollum
The Two Towers,GOLLUM,swearsto
The Two Towers,GOLLUM,serve
The Two Towers,GOLLUM,the
The Two Towers,GOLLUM,master
The Two Towers,GOLLUM,of
The Two Towers,GOLLUM,we
The Two Towers,FRODO,you
The Two Towers,FRODO,to
The Two Towers,FRODO,your
The Two Towers,FRODO,word
The Two Towers,FRODO,ring
The Two Towers,FRODO,is
The Two Towers,FRODO,treacherousit
The Two Towers,FRODO,will
The Two Towers,FRODO,hold
